content,score,app_source
đăng nhập sđt của mk mà vô có sẵn tk của người khác dùng sđt của mk,1,com.lazada.android
mua hàng không có theo dõi vận chuyển giao hàng quá lâu đứng đơn không thấy di chuyển.,3,com.lazada.android
"Mua laz đã lâu mà giờ phải đánh giá 1 sao dù ko muốn, shiper ko giao hàng tự ý hoàn hàng cho mình dù mình ko đồng ý, đến kho lấy cũng ko giao cho mình, đơn hàng đặt từ TQ về hết mười mấy ngày mà còn làm vậy thất đức thật sự, gửi khiếu nại thì ko giải quyết cho mình vẫn hoàn hàng, ko biết đội ngũ làm ăn cái kiểu gì",1,com.lazada.android
ko làm gì bị khóa tài khoản,1,com.lazada.android
"mới đầu năm đã phải khẩu nghiệp, acc không làm gì cũng band. Chả hiểu nổi đội ngũ kỹ thuật hay mấy con bot AI mà ngoo thế!",1,com.lazada.android
"Mỗi lần mở ứng dụng là bắt xác minh danh tính, bắt nhập 1 đống mã capcha. Đăng nhập bằng chính máy đang sử dụng bắt phải vào tài khoản để xác minh. dev laz chết hết à",1,com.lazada.android
Rất tốt trong việc đặt hàng,5,com.lazada.android
ko đăng nhập được,1,com.lazada.android
lam khong thuc te noi hsy lam do ok,1,com.lazada.android
Lazada giờ kém hơn xưa nhiều nhiều lắm rồi?!,2,com.lazada.android
"phí vận chuyển mắc gấp 3,4 lần tiền mua đồ",1,com.lazada.android
t đã tải lazada về với mục đích là lazada sẽ có những ưu đãi tốt hỗ trợ cho việc mua sắm nhưng khi tải về sẽ có chương trình miễn phí 3 món đồ bất kì trong 1 giới hạn mà hôm nay t vài kiểm tra hàng của mình thì thấy cả 3 đơn t đặt đều bị hủy cùng một lúc t vào xem khi đã hủy thì nó ko đặt lại đc 3 món đồ nữa t bt sẽ ko có món đồ gì miễn phí t cũng ko mong nó sẽ tốt nhưng khi t đặt nó lại hủy khiến t rất bức xúc,1,com.lazada.android
ok,5,com.lazada.android
"làm ăn như hạch, cam kết giao trước mà cả nửa tháng ko giao, bát nháo",1,com.lazada.android
tôi bị khóa tài khoản ko có lí do,1,com.lazada.android
"Không biết nên diễn tả thất vọng sao với app. Vừa đặt xong 1 đơn hàng thì lại ẩn hết mã giảm giá, giờ muốn mua gì cũng tìm không ra mã. Không lẽ app này làm ăn kiểu chỉ cho giảm giá lúc đầu còn lúc sau ẩn mã hết mã giảm để cố ý đuổi khách à 😔",1,com.lazada.android
rat tốt,5,com.lazada.android
tốt lắm,5,com.lazada.android
đổi điện thoại khác dùng dính cr01 chả hiểu,1,com.lazada.android
làm ngoo thật mới tạo đã bị lỗi ko hiểu mấy app lỏ này làm ăn kiểu gì,1,com.lazada.android
"giao sai sản phẩm, không đồng kiểm, trả hàng không được...cho 1 sao",1,com.lazada.android
deo hiểu gì nuôi lazada deo có tỉnh Vũng Tàu làm tao mua đồ được,2,com.lazada.android
ok,5,com.lazada.android
eew,2,com.lazada.android
tốt,5,com.lazada.android
"Trải nghiệm thấy app lazada có vấn đề khi vào xem giá thì bình thường nhưng khi thanh toán để đặt hàng thì giá của món hàng cao gấp 3 lần khi đăng bán , đề nghị chỉnh sửa giá đăng quảng cáo và giá khi thanh toán khớp để khách hàng không bị hiểu lầm là lừa đảo",2,com.lazada.android
Lỗi CR01 chả mua gì được. Bị hơn 2 tháng. Nhờ hỗ trợ mà chả giúp gì được.,1,com.lazada.android
giao hàng lâu ngày dự kiện gần 1tháng chính vì vậy nên mấy nhà bán hàng sàn này sát ngày ms gửi đi,2,com.lazada.android
Ít tiền . Mua đồ tiện hơn,5,com.lazada.android
"bị cr01 mà ko 1 lời giải thích, làm ăn chán,",1,com.lazada.android
lần cuối mua ở lazada,1,com.lazada.android
"gần tết bắt người ta chờ hàng 1 tuần xong thông báo hủy đơn, rồi giờ đặt chỗ khác sao kịp, đã vậy còn không có nhân viên tư vấn trực tiếp, cho nói chuyện với mấy con box chat Ai gây ức chế, làm việc thiếu chuyên nghiệp, vậy càng ngày càng mất khách là đúng rồi âm sao",1,com.lazada.android
"Sau khi cập nhật mới thì phát hiện ra một số sản phẩm không thể thêm vào giỏ hàng, chỉ có nút mua ngay. Tôi không hiểu đây là sáng kiến hay tối kiến nữa....",1,com.lazada.android
tốt,5,com.lazada.android
cứ gắng links vào ứng dụng. như con virus,1,com.lazada.android
ok,4,com.lazada.android
"hàng thì không giao ,cũng không cho hủy ,tính giữ tiền của khách lại để ăn tết hả",1,com.lazada.android
ít mua hàng lâu lâu vô lại bị dính CR01 khiến không mua được gì,1,com.lazada.android
rất tốt,5,com.lazada.android
ko tốt,1,com.lazada.android
ok,5,com.lazada.android
hàng tốt ok,5,com.lazada.android
làm ăn như sít ko gọi cuộc nào mà dám làm kiện vấn đề khách từ chối nhận trong khi đang cần hàng gấp liên hệ CSKH thì giống như tự động nói chả ra vấn đề gì làm sàn thương mại như này thì đỉnh rồi,1,com.lazada.android
Giao hàng quá chậm..hàng trong nước mà 10 ngày giao..,1,com.lazada.android
Mẹ chả bao giờ cho free ship cả app cứ phải ăn 40-50k ship moiqs đc cơ khuyên k nên mua,3,com.lazada.android
Lazada tự nhiên đánh mình lỗi CR01 mặc dù còn chưa mua gì trên sàn?? 😓,5,com.lazada.android
chưa cài dat được lazaDa,5,com.lazada.android
Ghét vì suốt ngày quảng cáo,1,com.lazada.android
tài khoản của tôi sau khi chat với cskh của laz đã nói là không có gì bất thường nhưng đã 1 tháng rồi vẫn bị lỗi cr01 app quá tệ,1,com.lazada.android
"Giao hàng nhanh,dịp lễ là tặng Quà,giá cả khá phải chăng tùy shop nên trải nghiệm.",5,com.lazada.android
"Toàn lừa đảo, app làm ăn vớ vẩn, mn ko nên mua qua sàn này",1,com.lazada.android
tạm ổn,4,com.lazada.android
ko có mã lỏ,1,com.lazada.android
Lừa đảo,1,com.lazada.android
OK,5,com.lazada.android
"App không có nổi một tư vấn hướng dẫn khi xảy ra vấn đề chỉ biết giải quyết qua AI, đơn hàng xảy ra lỗi người tiêu dùng không có một chính sách bảo vệ người tiêu dùng? Sao mà còn mở app hay vậy.",1,com.lazada.android
"shipper không giao hàng mà lại tự ý bấm giao hàng không nhận.Liên hệ với hệ thống thì cho gặp Al, vẫn không có một nhân viên giải quyết. Shipper đã có thái độ không ổn mà kêu liên hệ với nó chắc nó giải quyết hả. Lỗi sai mà không có lấy một nhân viên giải quyết lỗi của shipper. Làm ăn sống nhăn vậy ai dám đặt hàng trên app này nữa. Bye luôn không bao giờ sử dụng app này một lần nào nữa.",1,com.lazada.android
"Lừa đảo, quỵt tiền",1,com.lazada.android
ok,5,com.lazada.android
Buôn bán shop giao nhâm hàng mấy lần ib lazada ko hỗ trợ ... quá tệ hơn chữ tệ,1,com.lazada.android
bọn lazada này mất não à đăng ký cứ bắt xác minh robot lại còn cứ khoá tk mới cay,1,com.lazada.android
"Bị gì vậy, cho khách hàng mgg rồi không cho mua báo lỗi cr01, không cần khách hàng thì nói luôn để còn hủy tài khoản xóa app, cskh toàn để máy trả lời thì giải quyết được gì?",1,com.lazada.android
shop zalada cho biết tại sao tôi đặt hàng của zalada một trăm lần đều bị lỗi vậy.,3,com.lazada.android
ok,5,com.lazada.android
"mua sản phẩm không bao nhiêu lần, bị toàn thiếu sản phẩm",1,com.lazada.android
sản phẩm có vẻ nhiều hơn shopee ở 1 số mặt hàng nhưng thời gian hoàn tiền quá lâu(2 tuần).Nên suy nghĩ kĩ trước khi đặt ở đây.Ko uy tín chút nào,1,com.lazada.android
Thật sự mình khá thất vọng mình từng tạo tk lazada từ 2021 ts h quay lại cho cái mã giảm giá 10% tối đa cx chỉ đc 150 mà đk phải mua sản phẩm 1tr5 trở lên ms đủ chán chả muốn nói vài năm nx sặp là chắc,1,com.lazada.android
"1 sao, mã giảm giá cùi bắp chưa xài mà bị lỗi, khiếu nại thì kiu đợi 4-5 tuần làm ăn như qq",1,com.lazada.android
"shipper không gọi thử 1 cuộc mà tự ý hủy đơn hàng. chụp hình ở đâu nhà của ai rôi chụp cái cụp hàng đăng lên bảo gọi không bắc máy từ chối cuộc gọi,tôi làm ở cty ghi địa chỉ ở CTY chứ ko phải nhà ai đó, tôi thì ngồi chờ canh cụp hàng đến, tối về tôi còn để lại tiền cho bảo vệ đợi shipper đến láy hàng giùm, ai zè vãi. lên áp thì báo hủy đơn hàng là sao, ko muốn giao thì đừng có nhận để người có tâm giao, đề nghị lazada xem lại shipper này bưu tá tên Nguyen Minh Dat",1,com.lazada.android
tốt,5,com.lazada.android
Mua hàng thôi mà bắt nhập toàn bộ thông tin cá nhân??? Hài hước thật.,1,com.lazada.android
"Bản thân ứng dụng dùng khá tốt nhưng từ khi tải ứng dụng về thì máy bắt đầu có tình trạng đột nhiên mở lazada khi đang dùng các ứng dụng khác, kể cả khi tắt máy thì lazada cũng tự bật lên, nhất là buổi tối làm tốn pin khi không sử dụng.",2,com.lazada.android
giao không đung sp,4,com.lazada.android
good,5,com.lazada.android
Tự động hủy đơn.,1,com.lazada.android
chậm .chờ đợi rất lâu so với các ứng dụng khác,1,com.lazada.android
Khoá lỗi CR01 một cách vô lý và không có lý do rõ ràng. Đề nghị đội ngũ hỗ trợ kiểm tra và điểu chỉnh. Trải nghiệm tệ.,1,com.lazada.android
rất thuận tiện và phong phú. chỉ cần yêu cầu nhà cung cấp cam kết về chất lượng hàng hóa ( hàng nhái phải ghi rỏ) để mọi người ko bị mua lầm với mất công đổi trả,4,com.lazada.android
nó tồi ko có từ j tồi hơn thật sự tôi sẽ ko dùng nó thêm một lần nào nx 😏😒,1,com.lazada.android
Tự ý hủy đơn hàng. Lazada làm việc không có trách nhiệm.,1,com.lazada.android
"bán thông tin khách hàng, thông đồng với BEST EXPRESS tạo đơn ảo, đơn 0đ, sau khi nhắn thì không giải quyết, dù tôi đã ngưng sd Lazada từ rất nhiều năm rồi nhưng sdt của tôi lại bị Lazada bán thông tin",1,com.lazada.android
tệ,1,com.lazada.android
mua hàng thì rẻ mà ship toàn từ 6ok mặc dù gần,1,com.lazada.android
Tệ hàng đã về tới chạm giao hàng mà hàng ko thấy giao đợi 3 4 ngày mà ko thấy làm ăn kiểu gì vậy hồi đó giao hàng rất nhanh còn bây giờ thì chậm bây giờ ko thấy supper lại giao hàng????,1,com.lazada.android
mua ba cái đồ gia dụng vớ vẩn mà đòi cccd,1,com.lazada.android
Quảng cáo toàn để nút tắt già. Thầy ghét! Cho 1 sao cho biết mặt!,1,com.lazada.android
tốt,5,com.lazada.android
app như qq 1 sao ko đáng,1,com.lazada.android
"Mỗi lần chơi game xuất hiện quảng cáo Lazada, dù không bấm vào màn hình nhưng vẫn ép người dùng vào trang >:(",2,com.lazada.android
càng ngày xử lý đơn hàng càng tệ đặt hàng từ ngày 3 đến ngày 7 chưa xử lý đơn hàng,5,com.lazada.android
ok,5,com.lazada.android
dm vì quảng cáo của nó rồi vô trang chủ của nó đang chơi game rồi nó hiện quảng cáo lazada bấm cái nút tắt mà nó vô cái trang chủ của nó rồi thoát ra thì mới vô phải game vô lại từ đầu như c**,1,com.lazada.android
giao hàng không đúng,1,com.lazada.android
lần đầu tải mới tạo acc thì kêu bị khoá acc dù acc google bình thường,1,com.lazada.android
giao nhanh,5,com.lazada.android
Sài hong êm hàng quá ít,1,com.lazada.android
phí ship caoooo gấp mấy lần tiền hàng,1,com.lazada.android
sản phẩm tốt,5,com.lazada.android
phí ship quá cao. cao kinh khủng,1,com.lazada.android
"Đơn hàng mua từ bên TQ thì giao nhanh, từ lúc thông quan đến lúc giao hàng có khi còn không sang tới ngày thứ 2. Đơn hàng trong nước thì báo đến kho trong tỉnh rồi, mà 3,4 hôm, thậm chí cả tuần vẫn báo đang trong kho, không giao. Hỏi shop thì bảo do đơn vị vận chuyển, hỏi đơn vị vận chuyển thì bảo hàng LZD phải gọi tổng đài LZD, kiểu như LZD chưa cho giao vậy.",3,com.lazada.android
áp mùa hàng theo quan điểm cá nhân của tôi tệ nhất trong các sàn thương mại điện tử tôi từng rất hài lòng vơi LAZADA nhưng giờ không còn như lúc trước và tôi chính thức ngưng sử dụng LAZADA kể từ ngày hôm nay,1,com.lazada.android
lần này tạm biệt luôn. lúc trước còn giao hàng. giờ đổi người khác giao cứ cứ hết giao chậm ngày rồi đến chặn đơn không giao. quá tệ,1,com.lazada.android
shipper tự hủy đơn hàng của khách,1,com.lazada.android
tôi thường xuyên đặt hàng trên lazada nhưng phí vận chuyển thường hơi cao,5,com.lazada.android
lazada very good. Sẽ luôn ủng hộ,5,com.lazada.android
liên hệ shop trên app chỉ để tìm hiểu thông tin sản phẩm cụ thể trước khi mua... shop bảo (tự động) dịch vụ theo giờ làm việc... liên hệ đúng giờ làm việc tự động tin nhắn theo nội dung cũ... cập nhật hành trình vận đơn kiểu lươn lẹo không cụ thể rõ ràng (địa điểm các kho đơn vị chuyển tiếp)... thay đổi cả thông tin đơn vị vận chuyển từ trung quốc sang việt nam sau khi thắc mắc (j&t vn: chờ thông quan?????)...,1,com.lazada.android
Cũng tạm,3,com.lazada.android
"app tạm ổn, giao hàng với tiền ship hơi cao (có khi cao ngất), xu áp dụng ít xỉnh (có mấy đồng chưa lên 1k hay 100 đồng nữa), voucher thì nhiều mà app mãi ko thấy giảm được nhiêu, thay đổi số điện thoại thì không được cứ báo số đã liên kết với ứng dụng khác không cho dùng nữa ( không lẽ bây giờ đi mua sim mới?), tiền hoàn về thì không được hoàn lại qua ví momo mà cũng chả thấy app ngân hàng liên kết để hoàn tiền về (có khi còn chả thấy ngân hàng để liên kết, báo nhắn để hỗ trợ thì trả lời lâu",1,com.lazada.android
"Xử lý hoàn tiền quá tệ, cố tình ngâm tiền của khách, hủy đơn 1 tháng khách vẫn không nhận được tiền hoàn. Mọi người nhớ kiểm tra thẻ tín dụng, app thông báo đã hoàn tất thủ tục hoàn tiền nhưng tiền ko hề về thẻ. Mọi người cẩn thận. 1 khách ngâm tiền vài triệu thì hàng triệu người dùng thì ngâm biết bao nhiêu tiền của khách. Shopee làm việc nhanh gọn hơn nhiều. Quá sợ hãi lazada",1,com.lazada.android
