feedback_text,is_PRODUCT,is_PRICE,is_SHIPPING,is_SERVICE,is_PLATFORM
biết làm sao cứ rót vốn vô mà vẫn không chiếm thị phần lại shopee không là do cách làm ăn bố láo coi thường khách hàng quá thể tự ý hủy bỏ đơn hàng cũng như nuốt tiền thanh toán một cách phi lí làm ăn như vậy khác gì lừa đảo,1,1,1,1,1
là khách hàng hơn 6 năm nay đổi điện thoại mới đăng nhập bắt gửi mã về thiết bị cũ nhưng thiết bị cũ làm gì còn mà gửi gửi qua mail thì không nhận được mã gọi tổng đài hỗ trợ 2 ngày liên tục nào quay phim lại là chưa nhận được mail nọ kia đã làm theo nhưng vẫn không hỗ trợ thị phần đã nhỏ bị shope chiếm hết rồi còn làm khó khách hàng,1,0,1,1,1
cửa hàng không giao hàng để cả tháng đơn hàng bị hệ thống tự hủy mua hàng thanh toán hết rồi mà hàng đâu không giao cứ để treo đơn vậy gần 1 tháng rồi nhắn tin gặp tổng đài viên cũng không được ai ngu quá bực cả mình,1,0,1,1,0
dễ mua sắm tiện lợi,0,0,0,0,0
mỗi lần mở ứng dụng là bắt xác minh danh tính bắt nhập 1 đống mã capcha đăng nhập bằng chính máy đang sử dụng bắt phải vào tài khoản để xác minh dev laz chết hết à,0,0,0,0,1
tiki cho người ta bán hàng lừa đảo,0,0,0,0,1
mỗi lần mở shoppe là app tự động chuyển sang shoppe video và tự động giảm âm lượng điện thoại rất ức chế với chức năng này,0,0,0,1,1
giao nhnh miễn ship nữa hàng đẹp cực _,1,0,1,0,0
ok very good,0,0,0,0,0
quảng cáo nhiều chỗ tào lao phiền,0,0,0,0,0
gần đây liên tục bị treo vào được 5s là treo đơ luôn xoá đi cài lại vẫn thế,0,0,0,0,0
ứng dụng như cái bùi đặt đơn hàng địa chỉ gần mà giao 5 ngày không biết làm kiểu gi shopyy nay đặt mai là có tẩy chay tiki là vừa,0,0,1,1,1
đang yên lành đổi chính sách làm giá tăng lên còn voucher thì không có nên giá cao hơn shoppee nên qua đó mua hàng ok hơn lại thêm đòi cd khi đặt hàng nên bay bay lazada,0,1,0,1,1
trải nghiệm quá tệ shopee sử dụng đơn 0đ để lừa dối khách hàng đăng ký tài khoản sau khi đăng ký mua 1 đơn 0đ trị giá 25 không cũng bị shopee coi là vi phạm chính sách của shopee và bị khóa tài khoản vậy cho hỏi tại sao lại xuất hiện đơn 0đ nhưng bấm mua thì lại bị khóa tài khoản như vậy có phải là lừa dối khách hàng không là lừa dối hay coi thường khách hàng dỗ ngon ngọt để khách hàng đăng ký tài khoản để lấy thông tin hay mục đích gì,1,1,0,1,1
đáp ứng mua người tiêu dùng thuận tiên,1,0,0,0,0
trước khi sử dụng nên cân nhắc sàn này cấp phát huy hiệu mall một cách bừa bãi mua hàng thanh toán tiền xong thì không giao hàng hủy không hủy được thông tin khiếu nại lên thì laz đổ cho cửa hàng và cửa hàng thì đổ cho vận chuyển thế là xong người tiêu dùng mất tiền rồi cứ ngồi mà chờ thôi đúng là làm ăn quá vớ vẩn và có thể có dấu hiệu tiếp tay cho các gian hàng lừa đảo người tiêu dùng mọi người hãy cân nhắc thật kỹ nhé,1,1,1,1,0
không áp đựic mã giảm giá,0,1,0,0,0
tôi đã từng trải nghiệm dịch vụ này rất ok,0,0,0,0,1
chính xác,0,0,0,0,0
sao tiền ship cái nào cũng giá chát hết ta lúc trc đâu bị thấy mã miễn ship mà vẫn không dùng được zậy để chi z lk cảnh à,1,1,1,0,0
không đăng mập được,0,0,0,0,0
tiki lừa đảo quá dụ nhưng người học sinh đang thíu tiền cần việc làm online lúc đầu nó xẽ đưa nhưng món đồ giá trị thấp cho mik chốt xong món đồ cao mik phải nạp tiền vào để chốt đơn hàng đủ số lượng mới rút được,1,1,1,0,1
vip,0,0,0,0,0
tự nhiên bị dụ mua 3 đơn hàng đầu tiên 0d xong nó tự hủy do không thanh toán thôi thì lại shoppe vậy chứ chơi mà chơi lừa vầy thì sợ quá ai dám xài,1,0,1,1,0
hy vọng,0,0,0,0,0
lazada điệu hàng không chính hãng,1,0,0,0,1
đăng nhập vô để mua mà không được gắt tuắt,0,0,0,0,1
mua j cu ng đắt,0,1,0,0,0
te khoa tai khoan nguoi dung vo ly,0,0,0,0,0
tẹ lắm không thích ứng dụng này,0,0,0,0,1
shipper đell thân thiện đề nghị đổi sang hãng vận chuyển ghn ạ,0,0,1,0,0
plz phiếu giảm giá,0,1,0,0,0
nhiều cửa hàng lừa đảo trong shopee thế hàng kém chất lượng,1,0,0,1,1
cho 0 sao với vừa tải app rồi đặt hàng mua hàng mãi không được có mã giảm giá rồi không cho sử dụng à làm mất thời gian,0,1,0,0,1
lazada tự í đánh acc cr01 của mình dù mình không hề lợi dụng gì cả mình cũng chỉ mua như bao nhiêu người thôi,1,0,0,0,1
hoàn 50k xu đơn đầu tiên khi đặt xong không hoàn tiền là s,0,1,0,0,0
mua hàng tiki là 1 tội ác đơn nào nhanh thì 6 ngày còn đâu toàn 10ngày trở lên,0,0,1,0,1
tự ý đánh lỗi oc01 mặc dù chưa mua được cái gì,0,0,0,0,1
muối 10,0,0,0,0,0
quá tuyệt vời,0,0,0,0,0
app quá chán giao hàng tận 15 ngày tiền ship bằng tiền hàng,0,1,1,0,1
bán toàn hàng dỏm dầu gội dỏm rụng tóc sữa tắm ngứa laza,0,0,0,0,0
dep va su dung cung ok,0,0,0,0,0
như lz đặt hàng lúc nào cũng lỗi chuyển sang mua tik tok cửa hàng cho nhanh,1,0,1,1,1
oke ạ,0,0,0,0,0
những món hàng nào không bán thì gở xuống cho khách hàng khỏi đặt đặt xong rồi kêu hủy đơn vì hàng này hết vài năm trước,0,1,0,0,0
tiện ích giá cả hợp lý,0,1,0,0,0
ứng dụng súcvật đéok có dịch vụ mong muốn như nạp thẻ áp dụng tiki xu,0,1,0,0,1
mua sắm rất tốt mọi người nên tải,0,0,0,0,0
giá quá đắt so với lazada thua xa,0,1,0,0,1
tự nhiên không lm j trang mua đồ tự nhiên nhảy vô khó chịu vô cùng mặc dù không ấn j,1,0,0,0,0
rõ là tiền ship 0k mà ấn vào thấy tiền ship 29k,0,1,1,0,0
tốt bổ ích,0,0,0,0,0
tôi thấy shopee thuận tiện cái gì cũng có cảm ơn shopee nhé,1,0,0,1,1
ít voucher 0đ,0,1,0,0,0
mua món hàng 50k mà phí giao hàng tiết kiệm 147k không hiểu nổi thôi xóa nhanh lập tức,0,1,1,0,0
rất singma cửa hàng,0,0,0,1,0
mới vào thì có phần like xem video nhânh thưởng out ra mất luôn mà app không có nhân viên hỗ trợ,1,0,0,1,1
ok mình thích nhất là dịch vụ đổi trả,0,0,0,0,0
đừng có mà quảng cáo trong đt t nủa con mẹ m,0,0,0,0,0
trả hàng hoàn tiền đã thành công mà không nhận được tiền,0,1,1,0,0
tự hoàn đơn của khách trong khi không gọi điện giao hàng,0,0,1,1,0
mới tạo tài khoản kêu xác thực số điện thoại xác thực để không đăng nhập xong khoá tài khoản,1,0,0,0,1
nên tải về,0,0,0,0,0
giá cả phù hợp rẻ nữa lại còn mua 3 món được free sip rất hài lòng,0,1,0,0,0
cửa hàng phứng tạp không hiểu yêu cầu cửa hàng nên cho nhiều tính năng hơn tóm lại cửa hàng không đáp ứng được yêu cầu của tôi,0,0,0,1,0
giao đơn nào cũng nhầm hết không đơn nào giao đến tay,1,0,0,0,0
kém thua xa shoppe không đáng 1 sao,0,0,0,1,0
ủng hộ người việt khởi nghiệp,0,0,0,0,0
chất lượng phục vụ khách hàng kém,1,0,0,0,0
lúc thanh toán cứ bị trắng màn hình khó chịu thật,0,0,0,0,0
không bt có phải không nx để tôi sài thử,0,0,0,0,0
u hư,0,0,0,0,0
hoàn tiền hàng bằng voucher hạn sử dụng trong vòng 1 ngày không sử dụng coi như bỏ hình thức hoàn tiền vô cùng bất tiện và gây ức chế đã không mua được hàng mình muốn còn phải tốn sức xử lý rắc rối,0,1,1,0,0
nhanh tốt,0,0,1,0,0
bị cr01 không mua hàng được,0,0,0,0,0
tuyệt hay,0,0,0,0,0
ok rất hài lòng,0,0,0,0,0
rất tuyệt vời tiện lợi thuận tiện và khoa học cảm ơn các bạn rất nhiều,0,0,0,0,0
rất tiện lợi,0,0,0,0,0
tôi đã phải xoá ngay ứng dụng này khi định mua món hàng đầu tiên trên đây phí ship quá đắt haizz vậy mà quảng cáo miễn phí giao hàng,0,1,1,0,1
app rất hay cho 5 sao,0,0,0,0,1
tôi thích những thứ tôi cần,0,0,0,0,0
giao hàng siêu lâu mà còn không thể hối giao hàng chat vs cskh thì toàn bot không giải quyết được gì hết lazada nên cầm giấy bút qua shopee hay tiktok cửa hàng học 1 khóa đi chứ cứ như này ngày sập tiệm không xa đâu,0,0,1,1,1
cho đặt đi còn mã này mã kia,0,0,0,0,0
phục vụ rất tinh tế và tử tế mà hàng đẹp nữa 5 sao không nói nhiều,1,0,0,0,0
tiki này không có giao nhanh tôi đợi mất 2 tháng,0,0,1,0,1
tốt rất tốt,0,0,0,0,0
rất tốt vì đơn đầu tiên được giảm 60k,0,0,0,0,0
ok tot,0,0,0,0,0
có rất nhiều sản phẩm mua thỏa thích,1,0,0,0,0
toàn báo lỗi,0,0,0,0,1
làm ăn thất trách không giao hàng r báo giao không thành công liên hệ thì kêu xl vì vấn đề mình gặp phải chứ không hề đưa ra hướng giải quyết rõ ràng,0,0,1,1,0
giao hàng nhanh hàng chất lượng,1,0,1,0,0
hoàn tiền về ví bảo sau 24h sẽ hoàn đợi miết không thấy bh yêu cầu nâng cấp ví mà nâng cáp thì mình đồi sđt rồi cứ lấy sđt cũ tháy đổi không được,1,1,0,0,0
trải nghiệm bán hàng trên tiki tệ quá tệ sellercenter quá khó dùng và ngu học,1,0,0,0,1
hầu như 24 tiếng là ở trên này hết 18 tiếng gòi á,0,0,0,0,0
lazada dạo này mình đặt hàng tự hủy đơn hoài nản rồi mua bên shopi thôi,0,0,0,1,1
app như cl đăng ký để lập tài khoản cũng không được mà đăng nhập vào cũng không xong vẫn sdt chính chủ mà cứ lỗi xong khoá linh tinh,1,0,0,0,1
tôi xem kely về ứng dụng này rất tốt,0,0,0,0,1
rất tiện lợi mình rất thích mua đồ trên đây thì,1,0,0,0,0
mua đô cu ng giô ng tiê n lơ i,0,0,0,0,0
bị khoá tài khoản không vì lí do gì trong khi chưa từng đặt bất kì hàng gì từ app ghi là bị khoá để bảo mật,0,0,0,0,1
lừa đảo bảo hoàn tiền rồi vẫn chưa thấy tiền đâu,0,1,0,0,0
mua đồ rẻ hơn giao hàng nhanh chất lượng tốt,1,1,1,0,0
bên nhân viên giao hàng giống như cha thiên hạ gọi kg bao giờ nghe máy,0,0,1,1,0
đợt trước cho 5 sao nhưng giờ thì không hàng kém chất lượng,1,0,0,0,0
phương thức thanh toán tại sao lại chỉ có 1,0,0,0,0,0
ứng dụng kiểu gì dùng toàn đơ load chậm,1,0,1,0,1
app dùng tốt,1,0,0,0,1
nhanh lẹ,0,0,1,0,0
ok,0,0,0,0,0
thiệt hok đó mn tui thấy là giảm giá hay lắm mà sạo quá à _,0,1,0,0,0
giao hang nhanh ma con re ung ho đi moi nguoi,0,0,1,0,0
lazada giờ chán quá không còn như ngày xưa nếu cứ như tình trạng mình sẽ khó lòng mà mua đồ cho lazada nữa quá,1,0,1,0,1
4 sao vì không thể đánh giá 6 sao,0,1,0,0,0
mình thực sự bức xúc luôn á mỗi lần mua hàng thì nhân viên giao hàng gọi không đúng sđt của mình mà mình đã khiếu nại với tiki tiki đã xin lỗi rồi nhưng mà đã mấy lần bên giao hàng gọi sai số mình vẫn khiếu nại nhưng tiki vẫn chưa khắc phục sự cố cho mình làm mình quá thất vọng về tiki,0,0,1,1,1
giáo hàng đúng thời điểm tôi cần,0,1,0,0,0
đố mắt quá,0,0,0,0,0
hàng tối dụng hen,0,0,0,0,0
tôi không thể đăng nhập vào tài khoản của mình nó cứ hiện bị khoá tài khoản trong khi đây là lần đầu tôi tải và đăng kí,0,0,0,0,1
hàng đắt,0,1,0,0,0
được nha mình hay đặt sách tại tiki tại vừa rẻ mà vừa chất lượng hầu như không có fake luôn mà còn giao nhanh đúng hẹn nữa à mà ngoài ra mỹ phẩm mua cũng rẻ lắm nhé canh sale là ngon,1,1,1,0,1
đánh giá tạm 5 sao ủng hộ trước vậy,0,1,0,0,0
giá rẻ hơn ticktoc nhiều hàng hóa đa dạng giao hàng nhanh nhiêu voucher giảm giá có cả shopeepay later,0,1,1,1,1
không hay,0,0,0,0,0
đơn hàng 60 ngày rồi chưa tới,0,0,1,0,0
trả hàng không được,0,0,0,0,0
tìm sản phẩm không có ra toàn thứ vớ vẩn,1,0,0,0,0
shopee mua sắm rất dễ tôi mua hàng nhieu,0,0,0,1,1
những góp ý cho app đã được khắc phục chạy nhanh và ổn định đáng tin cậy,0,0,1,0,1
app như lol,0,0,0,0,1
đó giờ xài ổn giờ bắt ra tủ đồ lấy hoặc chịu ship cao dù hỏa tốc vẫn mất 2 ngày chả hiểu,1,0,1,0,0
không có nhiều mã giảm dù đặt đơn giá trị lớn shipper giao hỏa tốc nhưng không nhắn tin hay gọi điện báo trước khi giao hàng làm khách hàng không sắp xếp kịp để nhận hàng giao hàng cho khách mà như chạy giặc,0,1,1,1,0
giá sản phẩm hơi chát tiền ship đắt nhưng chất lượng tốt,1,1,1,0,0
cái app này bây giờ chặn tính năng trả hàng người mua hàng hư hoặc thiếu là không thể trả hàng là mất tiền luôn app ăn cướp ăn giật chứ mua hàng cái gì,0,1,0,0,1
chưa mấy gì hiểu về các shoppy,0,0,0,1,0
sàn doanh nghiệp shopee cổ đông lớn nhất là trung quốc phí càng ngày càng hút máu người việt nam mình tỉnh táo lên thôi bà con ai lỗ quá thì nghỉ không phải cố làm bnh mồ hôi công sức mà tiền vẫn không thấy đâu mik làm việc khác nghề khác,0,1,1,1,1
đã giải thích với nhân viên tư vấn là mình chỉ dùng 1 sdt và tk ngân hàng rồi mà vẫn khoá mua hàng h muốn dùng thì phải thay sdt kèm rất nhiều công việc 1 sao ngay và luôn,1,0,0,1,0
kẹo ngô của cửa hàng tiệm bánh quê miền tây tôi đã nhận hàng và thấy trên bao bì không có ngày sản xuất không có hạn sử dụng khi mở miệng túi thì có mùi rượu,0,1,1,1,0
rất ưng ý,0,0,0,0,0
rất hoài lòng,0,0,0,0,0
lag vx,0,0,0,0,1
đề nghị bỏ bên giao hàng viettel post không muốn mua hàng mua online cần giao nhanh đây nghỉ cả thứ 7 chủ nhật không giao tiki lên xem lại bỏ bonu viettel post ra bao giờ bỏ thì mua hàng tiếp,0,0,1,0,1
shopee với tiktok hoài cũng chán tính qua lazada đổi gió thử xem sao ai dè vừa đăng ký tk xong đăng nhập vào lướt 1 hồi lâu tự nhiên nó báo phát hiện hoạt động bất thường không hiểu gì luôn không lẽ bằng cách nào đó nó biết mình là khach quen của shopee và tiktok nên hiểu nhầm mình là tay trong của bên đó qua thám thính chăng sao nó biết mình có cài 2 cái app kia được ta nếu thật vậy thì app lzd này khá nguy hiểm tốt nhất đừng cài vào máy vì nó theo dõi mình mọi người không nên cài,1,0,1,1,1
sử lý hoàn trả cho khách không có trách nhiệm rõ ràng cửa hàng lừa đảo khách hàng phản ánh mà vẫn để cửa hàng hoạt động không sử lý hoàn tiền cho khách từ đó không bao giờ mua hàng trên lazada nữa và qua ủng hộ shoppe shoppe bảo vệ quyền lợi khách hàng không như lazada,0,1,0,1,1
nhất định bảo sản phẩm không hỗ trợ giao đến địa chỉ đang chọn chả lẽ chuyển nhà,1,0,0,1,0
ok hop ly,0,0,0,0,0
như b,0,0,0,0,0
âu thiên kim,0,0,0,0,0
không hiểu việc quản lý bên tiki như thế nào mà để 1 số cửa hàng làm ăn rất mất uy tín khi giao sản phẩm được thông qua,1,0,0,1,1
